date,temperature,rainfall,solar_radiation,sm_surface,sm_rootzone,sm_surface_wetness,n_obs_3hourly,ndvi,ndvi_observed,is_observed,is_interpolated,fill_method,valid_pixel_fraction,n_images,temp_diff,rainfall_7d_sum,solar_7d_mean,sm_surface_lag1,sm_rootzone_lag1,ndvi_lag1,sm_surface_noisy,ground_truth_decision,failure_type,noise_std
2018-06-13,19.85,0.01,30.0,0.410306841135025,0.4276337027549743,0.7863182425498962,8,0.2655922000391151,,0,1,interpolated,0.0,0.0,0.4100000000000001,72.72,18.56,0.4171523451805115,0.4320844113826751,0.2626979127241991,0.4077046383626058,KEEP,observation_noise,0.0013011840041300745
2018-06-14,20.6,0.01,12.39,0.4085792899131775,0.425306499004364,0.7830818891525269,8,0.2684864873540312,,0,1,interpolated,0.0,0.0,0.75,72.68,17.66857142857143,0.410306841135025,0.4276337027549743,0.2655922000391151,0.40976107817403234,KEEP,observation_noise,0.0013011840041300745
2018-06-15,20.12,0.44,22.42,0.4071903228759765,0.4235178828239441,0.7803583145141602,8,0.2713807746689472,,0,1,interpolated,0.0,0.0,-0.4800000000000004,52.93000000000001,18.587142857142855,0.4085792899131775,0.425306499004364,0.2684864873540312,0.40781876863542227,KEEP,observation_noise,0.0013011840041300745
2018-06-16,20.24,0.0,27.91,0.404936820268631,0.421482503414154,0.7760360836982727,8,0.2742750619838633,,0,1,interpolated,0.0,0.0,0.1199999999999974,52.8,19.23857142857143,0.4071903228759765,0.4235178828239441,0.2713807746689472,0.4052255249597019,KEEP,observation_noise,0.0013011840041300745
2018-06-17,22.01,0.0,26.12,0.4053370058536529,0.4197519421577453,0.7768083810806274,8,0.2771693492987793,,0,1,interpolated,0.0,0.0,1.7700000000000031,48.580000000000005,20.867142857142856,0.404936820268631,0.421482503414154,0.2742750619838633,0.406201029999944,KEEP,observation_noise,0.0013011840041300745
2018-06-18,22.62,3.04,13.75,0.415239155292511,0.4202919006347656,0.795753002166748,8,0.2800636366136954,,0,1,interpolated,0.0,0.0,0.6099999999999994,7.1,22.148571428571422,0.4053370058536529,0.4197519421577453,0.2771693492987793,0.41361813139907033,KEEP,observation_noise,0.0013011840041300745
2018-06-19,22.38,30.18,8.52,0.4420206844806671,0.4309782981872558,0.8470483422279358,8,0.2829579239286114,,0,1,interpolated,0.0,0.0,-0.240000000000002,33.68,20.15857142857143,0.415239155292511,0.4202919006347656,0.2800636366136954,0.4445825584347693,KEEP,observation_noise,0.0013011840041300745
2018-06-20,21.56,53.42,11.93,0.4368682503700256,0.4444364905357361,0.837299108505249,8,0.2858522112435274,,0,1,interpolated,0.0,0.0,-0.8200000000000003,87.09,17.577142857142857,0.4420206844806671,0.4309782981872558,0.2829579239286114,0.43645362948386507,KEEP,observation_noise,0.0013011840041300745
2018-06-21,22.45,0.37,22.72,0.41486656665802,0.4343843162059784,0.7950938940048218,8,0.2887464985584435,,0,1,interpolated,0.0,0.0,0.8900000000000006,87.45,19.052857142857142,0.4368682503700256,0.4444364905357361,0.2858522112435274,0.415334690898228,KEEP,observation_noise,0.0013011840041300745
2018-06-22,23.18,0.09,23.08,0.4180388450622558,0.4313440918922424,0.8011351823806763,8,0.2916407858733595,,0,1,interpolated,0.0,0.0,0.7300000000000004,87.1,19.147142857142857,0.41486656665802,0.4343843162059784,0.2887464985584435,0.4190097508778499,KEEP,observation_noise,0.0013011840041300745
2018-06-23,21.86,10.39,9.71,0.4281557500362396,0.4387072324752807,0.8205125331878662,8,0.2945350731882756,,0,1,interpolated,0.0,0.0,-1.3200000000000005,97.49,16.547142857142855,0.4180388450622558,0.4313440918922424,0.2916407858733595,0.4246102070005087,KEEP,observation_noise,0.0013011840041300745
2018-06-24,22.55,0.0,24.02,0.4133411049842834,0.4325477480888366,0.7921514511108398,8,0.2974293605031917,,0,1,interpolated,0.0,0.0,0.6900000000000013,97.49,16.247142857142855,0.4281557500362396,0.4387072324752807,0.2945350731882756,0.4155210811621176,KEEP,observation_noise,0.0013011840041300745
2018-06-25,24.16,0.02,28.33,0.4033215343952179,0.4283041059970855,0.7728807330131531,8,0.3003236478181077,,0,1,interpolated,0.0,0.0,1.6099999999999994,94.47,18.33,0.4133411049842834,0.4325477480888366,0.2974293605031917,0.40339470348622725,KEEP,observation_noise,0.0013011840041300745
2018-06-26,24.75,2.64,12.52,0.4138163924217224,0.4269443154335022,0.7930539846420288,8,0.3032179351330237,,0,1,interpolated,0.0,0.0,0.5899999999999999,66.93,18.90142857142857,0.4033215343952179,0.4283041059970855,0.3003236478181077,0.41160536141357995,KEEP,observation_noise,0.0013011840041300745
2018-06-27,25.29,3.69,11.28,0.4273248612880707,0.4289200901985168,0.8189656734466553,8,0.3061122224479398,,0,1,interpolated,0.0,0.0,0.5399999999999991,17.200000000000003,18.80857142857143,0.4138163924217224,0.4269443154335022,0.3032179351330237,0.4268546692196121,KEEP,observation_noise,0.0013011840041300745
2018-06-28,25.48,13.88,10.57,0.4519157707691192,0.4413798153400421,0.8661000728607178,8,0.3090065097628558,,0,1,interpolated,0.0,0.0,0.1900000000000012,30.71,17.072857142857142,0.4273248612880707,0.4289200901985168,0.3061122224479398,0.4554676778271381,KEEP,observation_noise,0.0013011840041300745
2018-06-29,24.77,53.01,6.19,0.4718733727931976,0.4668518006801605,0.904309093952179,8,0.3119007970777719,,0,1,interpolated,0.0,0.0,-0.7100000000000009,83.63,14.66,0.4519157707691192,0.4413798153400421,0.3090065097628558,0.471562586280762,KEEP,observation_noise,0.0013011840041300745
2018-06-30,24.63,54.32,8.22,0.4729015231132507,0.4802534282207489,0.9063274264335632,8,0.3147950843926879,,0,1,interpolated,0.0,0.0,-0.1400000000000005,127.56,14.447142857142856,0.4718733727931976,0.4668518006801605,0.3119007970777719,0.4710486912023232,KEEP,observation_noise,0.0013011840041300745
2018-07-01,25.81,0.8,21.84,0.4485116899013519,0.4671270847320556,0.85950767993927,8,0.317689371707604,,0,1,interpolated,0.0,0.0,1.1799999999999995,128.36,14.135714285714286,0.4729015231132507,0.4802534282207489,0.3147950843926879,0.4482971227468207,KEEP,observation_noise,0.0013011840041300745
2018-07-02,25.71,3.67,13.18,0.4637825191020965,0.4666735529899597,0.8887628316879272,8,0.6334596835576256,,0,1,climatology,0.0,0.0,-0.0999999999999978,132.01,11.971428571428572,0.4485116899013519,0.4671270847320556,0.317689371707604,0.4642839594815085,KEEP,observation_noise,0.0013011840041300745
2018-07-03,25.33,73.61,5.82,0.4904603064060211,0.4968016743659973,0.939966320991516,8,0.6324967010606846,,0,1,climatology,0.0,0.0,-0.3800000000000025,202.98,11.014285714285714,0.4637825191020965,0.4666735529899597,0.6334596835576256,0.48965309629287596,KEEP,observation_noise,0.0013011840041300745
2018-07-04,25.51,38.44,23.09,0.4673277139663696,0.4919409155845642,0.8956274390220642,8,0.6315337185637436,,0,1,climatology,0.0,0.0,0.1800000000000032,237.73,12.701428571428574,0.4904603064060211,0.4968016743659973,0.6324967010606846,0.46654318789482074,KEEP,observation_noise,0.0013011840041300745
2018-07-05,25.08,80.14,5.7,0.4950981736183166,0.50107342004776,0.94884192943573,8,0.6305707360668026,,0,1,climatology,0.0,0.0,-0.4300000000000032,303.99,12.005714285714287,0.4673277139663696,0.4919409155845642,0.6315337185637436,0.4966349702043408,KEEP,observation_noise,0.0013011840041300745
2018-07-06,24.07,152.01,2.8,0.5015182495117188,0.5169425010681152,0.9610826969146729,8,0.6296077535698615,,0,1,climatology,0.0,0.0,-1.009999999999998,402.99,11.521428571428572,0.4950981736183166,0.50107342004776,0.6305707360668026,0.5026030506198432,KEEP,observation_noise,0.0013011840041300745
2018-07-07,22.53,10.51,9.87,0.4856030941009521,0.50841224193573,0.9306718707084656,8,0.6052291125503568,,0,1,climatology,0.0,0.0,-1.5399999999999991,359.18,11.757142857142856,0.5015182495117188,0.5169425010681152,0.6296077535698615,0.4855954514479821,KEEP,observation_noise,0.0013011840041300745
2018-07-08,23.6,12.69,11.51,0.4817872047424316,0.5029924511909485,0.9233283996582032,8,0.5808504715308522,,0,1,climatology,0.0,0.0,1.0700000000000005,371.07,10.281428571428572,0.4856030941009521,0.50841224193573,0.6052291125503568,0.48169736597359597,KEEP,observation_noise,0.0013011840041300745
2018-07-09,26.09,2.84,24.19,0.475104957818985,0.4983067214488983,0.9105072021484376,8,0.5564718305113475,,0,1,climatology,0.0,0.0,2.4899999999999984,370.24,11.854285714285714,0.4817872047424316,0.5029924511909485,0.5808504715308522,0.47529539111952074,KEEP,observation_noise,0.0013011840041300745
2018-07-10,26.68,0.15,26.25,0.4708031713962555,0.4934461712837219,0.902289628982544,8,0.5320931894918428,,0,1,climatology,0.0,0.0,0.5899999999999999,296.78,14.772857142857143,0.475104957818985,0.4983067214488983,0.5564718305113475,0.470239257113054,KEEP,observation_noise,0.0013011840041300745
2018-07-11,26.73,0.01,21.45,0.4671288132667541,0.4891835451126098,0.8952291011810303,8,0.4602569251316895,,0,1,climatology,0.0,0.0,0.0500000000000007,258.35,14.53857142857143,0.4708031713962555,0.4934461712837219,0.5320931894918428,0.4671156358137312,KEEP,observation_noise,0.0013011840041300745
2018-07-12,26.58,0.0,24.49,0.4613285958766937,0.4853150248527527,0.8840656876564026,8,0.3884206607715361,,0,1,climatology,0.0,0.0,-0.1500000000000021,178.20999999999998,17.222857142857144,0.4671288132667541,0.4891835451126098,0.4602569251316895,0.4615062279230214,KEEP,observation_noise,0.0013011840041300745
2018-07-13,26.07,0.02,25.83,0.457267165184021,0.481321632862091,0.8763875365257263,8,0.3165843964113828,,0,1,climatology,0.0,0.0,-0.509999999999998,26.22,20.512857142857143,0.4613285958766937,0.4853150248527527,0.3884206607715361,0.4591887029044857,KEEP,observation_noise,0.0013011840041300745
2018-07-14,26.41,0.03,27.22,0.4528676271438598,0.4772030413150787,0.8679079413414001,8,0.2447481320512294,,0,1,climatology,0.0,0.0,0.3399999999999998,15.74,22.99142857142857,0.457267165184021,0.481321632862091,0.3165843964113828,0.4513498215585328,KEEP,observation_noise,0.0013011840041300745
2018-07-15,26.99,0.01,26.6,0.4477003216743469,0.4731127917766571,0.8580151200294495,8,0.1729118676910761,,0,1,climatology,0.0,0.0,0.5799999999999983,3.06,25.147142857142857,0.4528676271438598,0.4772030413150787,0.2447481320512294,0.44892348113174774,KEEP,observation_noise,0.0013011840041300745
2018-07-16,27.17,0.0,25.4,0.4426238536834717,0.4690364003181457,0.8482837677001953,8,0.6437345740683281,,0,1,climatology,0.0,0.0,0.1800000000000032,0.22,25.32,0.4477003216743469,0.4731127917766571,0.1729118676910761,0.4448004633348994,KEEP,observation_noise,0.0013011840041300745
2018-07-17,27.51,0.0,25.25,0.4406308829784393,0.4652823805809021,0.8444797992706299,8,0.5910292424246486,,0,1,climatology,0.0,0.0,0.3399999999999998,0.0699999999999999,25.177142857142854,0.4426238536834717,0.4690364003181457,0.6437345740683281,0.4395159014368601,KEEP,observation_noise,0.0013011840041300745
2018-07-18,27.54,0.01,24.43,0.4377528429031372,0.4617438912391662,0.8389542102813721,8,0.5383239107809691,,0,1,climatology,0.0,0.0,0.0299999999999975,0.0699999999999999,25.602857142857143,0.4406308829784393,0.4652823805809021,0.5910292424246486,0.43799484483722545,KEEP,observation_noise,0.0013011840041300745
2018-07-19,28.16,0.0,25.67,0.4332574903964996,0.4581686556339264,0.830274224281311,8,0.4856185791372896,,0,1,climatology,0.0,0.0,0.620000000000001,0.0699999999999999,25.77142857142857,0.4377528429031372,0.4617438912391662,0.5383239107809691,0.43358513755328953,KEEP,observation_noise,0.0013011840041300745
2018-07-20,28.86,0.07,26.38,0.4310112595558166,0.4545214176177978,0.8259709477424622,8,0.4329132474936101,,0,1,climatology,0.0,0.0,0.6999999999999993,0.12,25.85,0.4332574903964996,0.4581686556339264,0.4856185791372896,0.43080020240890454,KEEP,observation_noise,0.0013011840041300745
2018-07-21,28.16,0.43,20.89,0.4301164150238037,0.4510010182857513,0.8242964148521423,8,0.5001935404270588,,0,1,climatology,0.0,0.0,-0.6999999999999993,0.52,24.945714285714285,0.4310112595558166,0.4545214176177978,0.4329132474936101,0.4294940950186383,KEEP,observation_noise,0.0013011840041300745
2018-07-22,28.84,1.63,18.91,0.4483367800712585,0.454816460609436,0.8591822385787964,8,0.5674738333605075,,0,1,climatology,0.0,0.0,0.6799999999999997,2.14,23.84714285714286,0.4301164150238037,0.4510010182857513,0.5001935404270588,0.4470359456683306,KEEP,observation_noise,0.0013011840041300745
2018-07-23,28.36,1.88,22.53,0.4378018081188202,0.4543168544769287,0.839024543762207,8,0.6347541262939562,,0,1,climatology,0.0,0.0,-0.4800000000000004,4.02,23.437142857142856,0.4483367800712585,0.454816460609436,0.5674738333605075,0.4349235230170861,KEEP,observation_noise,0.0013011840041300745
2018-07-24,28.33,0.07,24.05,0.4307940602302551,0.4504570662975311,0.8256258964538574,8,0.702034419227405,,0,1,climatology,0.0,0.0,-0.0300000000000011,4.09,23.26571428571429,0.4378018081188202,0.4543168544769287,0.6347541262939562,0.4315411358034616,KEEP,observation_noise,0.0013011840041300745
2018-07-25,28.57,0.01,25.43,0.4226840734481811,0.4465200901031494,0.8100383877754211,8,0.7693147121608537,,0,1,climatology,0.0,0.0,0.240000000000002,4.09,23.408571428571427,0.4307940602302551,0.4504570662975311,0.702034419227405,0.4184259169705142,KEEP,observation_noise,0.0013011840041300745
2018-07-26,28.93,0.0,24.06,0.4192190170288086,0.4429889619350433,0.8034045696258545,8,0.5694127448132206,,0,1,climatology,0.0,0.0,0.3599999999999994,4.09,23.178571428571427,0.4226840734481811,0.4465200901031494,0.7693147121608537,0.4198822481021599,KEEP,observation_noise,0.0013011840041300745
2018-07-27,28.75,0.02,24.35,0.4163507223129272,0.4400303363800049,0.7979413866996765,8,0.5269902336343665,,0,1,climatology,0.0,0.0,-0.1799999999999997,4.04,22.888571428571428,0.4192190170288086,0.4429889619350433,0.5694127448132206,0.4175411642352954,KEEP,observation_noise,0.0013011840041300745
2018-07-28,27.89,0.05,25.18,0.4170401692390442,0.4376047551631927,0.7992885708808899,8,0.4845677224555124,,0,1,climatology,0.0,0.0,-0.8599999999999994,3.66,23.50142857142857,0.4163507223129272,0.4400303363800049,0.5269902336343665,0.4156961307727039,KEEP,observation_noise,0.0013011840041300745
2018-07-29,27.13,23.25,8.23,0.4482809901237488,0.4486472904682159,0.859095573425293,8,0.4421452112766583,,0,1,climatology,0.0,0.0,-0.7600000000000016,25.28,21.97571428571428,0.4170401692390442,0.4376047551631927,0.4845677224555124,0.44901334364631973,KEEP,observation_noise,0.0013011840041300745
2018-07-30,27.67,0.48,18.61,0.4268445968627929,0.4454002976417541,0.8179986476898193,8,0.3997227000978042,,0,1,climatology,0.0,0.0,0.5400000000000027,23.880000000000003,21.415714285714284,0.4482809901237488,0.4486472904682159,0.4421452112766583,0.4277750315904419,KEEP,observation_noise,0.0013011840041300745
2018-07-31,28.0,0.2,21.23,0.4207464456558227,0.4401387572288513,0.8063230514526367,8,0.6199813410532953,,0,1,climatology,0.0,0.0,0.3299999999999983,24.01,21.012857142857143,0.4268445968627929,0.4454002976417541,0.3997227000978042,0.42167835713854934,KEEP,observation_noise,0.0013011840041300745
2018-08-01,28.27,0.37,22.69,0.4158022105693817,0.4361941218376159,0.7968746423721313,8,0.5863657422855966,,0,1,climatology,0.0,0.0,0.2699999999999996,24.37,20.62142857142857,0.4207464456558227,0.4401387572288513,0.6199813410532953,0.415223816839825,KEEP,observation_noise,0.0013011840041300745
2018-08-02,28.49,0.58,25.07,0.410617858171463,0.4327490329742431,0.7869449853897095,8,0.5527501435178978,,0,1,climatology,0.0,0.0,0.2199999999999988,24.95,20.76571428571429,0.4158022105693817,0.4361941218376159,0.5863657422855966,0.41107368041299636,KEEP,observation_noise,0.0013011840041300745
2018-08-03,28.66,0.15,25.07,0.4022731184959411,0.4294613599777221,0.7709274291992188,8,0.519134544750199,,0,1,climatology,0.0,0.0,0.1700000000000017,25.08,20.868571428571425,0.410617858171463,0.4327490329742431,0.5527501435178978,0.4025365910678216,KEEP,observation_noise,0.0013011840041300745
2018-08-04,28.45,0.08,24.78,0.4036253988742828,0.4269036948680877,0.7735393047332764,8,0.4855189459825003,,0,1,climatology,0.0,0.0,-0.2100000000000008,25.11,20.81142857142857,0.4022731184959411,0.4294613599777221,0.519134544750199,0.40257456909163086,KEEP,observation_noise,0.0013011840041300745
2018-08-05,28.32,0.18,25.55,0.4032638370990753,0.424753874540329,0.7728628516197205,8,0.5656998335011516,,0,1,climatology,0.0,0.0,-0.129999999999999,2.04,23.285714285714285,0.4036253988742828,0.4269036948680877,0.4855189459825003,0.4025786899830789,KEEP,observation_noise,0.0013011840041300745
2018-08-06,28.59,0.52,24.71,0.3993598818778991,0.4225876629352569,0.765364944934845,8,0.5330260759445441,,0,1,climatology,0.0,0.0,0.2699999999999996,2.08,24.15714285714285,0.4032638370990753,0.424753874540329,0.5656998335011516,0.4002047303233183,KEEP,observation_noise,0.0013011840041300745
2018-08-07,27.94,0.01,23.89,0.3992893397808075,0.4205019474029541,0.7652237415313721,8,0.5003523183879366,,0,1,climatology,0.0,0.0,-0.6499999999999986,1.89,24.53714285714286,0.3993598818778991,0.4225876629352569,0.5330260759445441,0.3985864300574384,KEEP,observation_noise,0.0013011840041300745
2018-08-08,26.97,0.0,26.01,0.3972779512405395,0.4181074500083923,0.7613598108291626,8,0.4676785608313291,,0,1,climatology,0.0,0.0,-0.9700000000000024,1.5199999999999998,25.01142857142857,0.3992893397808075,0.4205019474029541,0.5003523183879366,0.39786431783356235,KEEP,observation_noise,0.0013011840041300745
2018-08-09,26.89,0.02,24.47,0.3988163769245147,0.4162978529930115,0.7643426656723022,8,0.4350048032747216,,0,1,climatology,0.0,0.0,-0.0799999999999983,0.96,24.925714285714285,0.3972779512405395,0.4181074500083923,0.4676785608313291,0.39893961576552067,KEEP,observation_noise,0.0013011840041300745
2018-08-10,27.48,1.22,23.91,0.3940427303314209,0.4142137169837951,0.7551682591438293,8,0.405957702320029,,0,1,climatology,0.0,0.0,0.5899999999999999,2.03,24.76,0.3988163769245147,0.4162978529930115,0.4350048032747216,0.39373793128385964,KEEP,observation_noise,0.0013011840041300745
2018-08-11,28.53,0.38,22.69,0.3907163441181183,0.4122126996517181,0.7487825155258179,8,0.3769106013653364,,0,1,climatology,0.0,0.0,1.0500000000000007,2.33,24.461428571428574,0.3940427303314209,0.4142137169837951,0.405957702320029,0.39086545252322613,KEEP,observation_noise,0.0013011840041300745
2018-08-12,29.07,1.79,22.05,0.3938114941120147,0.4108441472053528,0.754652202129364,8,0.3478635004106438,,0,1,climatology,0.0,0.0,0.5399999999999991,3.94,23.96142857142857,0.3907163441181183,0.4122126996517181,0.3769106013653364,0.3942554190307603,KEEP,observation_noise,0.0013011840041300745
2018-08-13,29.03,0.54,23.5,0.3876036405563354,0.4087722897529602,0.7428626418113708,8,0.3188163994559513,,0,1,climatology,0.0,0.0,-0.0399999999999991,3.96,23.78857142857143,0.3938114941120147,0.4108441472053528,0.3478635004106438,0.38769779089724754,KEEP,observation_noise,0.0013011840041300745
2018-08-14,28.94,0.02,25.28,0.3836541473865509,0.4064940512180328,0.7352728247642517,8,0.2897692985012587,,0,1,climatology,0.0,0.0,-0.0899999999999998,3.97,23.987142857142857,0.3876036405563354,0.4087722897529602,0.3188163994559513,0.3838925828924783,KEEP,observation_noise,0.0013011840041300745
2018-08-15,28.2,27.04,12.42,0.4066618680953979,0.408370703458786,0.7793363332748413,8,0.4260588594831607,,0,1,climatology,0.0,0.0,-0.740000000000002,31.01,22.04571428571429,0.3836541473865509,0.4064940512180328,0.2897692985012587,0.407562527209376,KEEP,observation_noise,0.0013011840041300745
2018-08-16,27.52,2.55,15.2,0.4035741984844208,0.4081269204616546,0.7734248042106628,8,0.374611882218641,,0,1,climatology,0.0,0.0,-0.6799999999999997,33.54,20.72142857142857,0.4066618680953979,0.408370703458786,0.4260588594831607,0.4033609270560826,KEEP,observation_noise,0.0013011840041300745
2018-08-17,25.85,0.21,22.18,0.3874757885932922,0.405638575553894,0.742606520652771,8,0.3231649049541214,,0,1,climatology,0.0,0.0,-1.6699999999999982,32.53,20.474285714285717,0.4035741984844208,0.4081269204616546,0.374611882218641,0.38775589288838036,KEEP,observation_noise,0.0013011840041300745
2018-08-18,25.11,0.0,25.86,0.3786617219448089,0.4026447534561157,0.7256997227668762,8,0.2717179276896017,,0,1,climatology,0.0,0.0,-0.740000000000002,32.15,20.927142857142854,0.3874757885932922,0.405638575553894,0.3231649049541214,0.37841605925668037,KEEP,observation_noise,0.0013011840041300745
2018-08-19,26.32,0.23,23.12,0.3761318325996399,0.4006006419658661,0.7208606004714966,8,0.220270950425082,,0,1,climatology,0.0,0.0,1.2100000000000009,30.59,21.08,0.3786617219448089,0.4026447534561157,0.2717179276896017,0.3766726934789692,KEEP,observation_noise,0.0013011840041300745
2018-08-20,27.27,0.03,23.15,0.371820330619812,0.3985706865787506,0.7125826478004456,8,0.390429129267376,,0,1,climatology,0.0,0.0,0.9499999999999992,30.08,21.03,0.3761318325996399,0.4006006419658661,0.220270950425082,0.3716748614417459,KEEP,observation_noise,0.0013011840041300745
2018-08-21,28.27,0.08,22.94,0.372214138507843,0.3969132900238037,0.713280200958252,8,0.3246581374940415,,0,1,climatology,0.0,0.0,1.0,30.14,20.695714285714285,0.371820330619812,0.3985706865787506,0.390429129267376,0.373154611687681,KEEP,observation_noise,0.0013011840041300745
2018-08-22,28.64,0.09,19.41,0.3743702471256256,0.395611047744751,0.7174468040466309,8,0.258887145720707,,0,1,climatology,0.0,0.0,0.370000000000001,3.19,21.694285714285712,0.372214138507843,0.3969132900238037,0.3246581374940415,0.3758244784004541,KEEP,observation_noise,0.0013011840041300745
2018-08-23,28.59,2.73,17.82,0.3791248798370361,0.3947345018386841,0.7265307903289795,8,0.1931161539473725,,0,1,climatology,0.0,0.0,-0.0500000000000007,3.37,22.068571428571428,0.3743702471256256,0.395611047744751,0.258887145720707,0.3773210818331752,KEEP,observation_noise,0.0013011840041300745
2018-08-24,28.19,0.8,20.91,0.3799765408039093,0.3938733041286468,0.7281558513641357,8,0.1273451621740381,,0,1,climatology,0.0,0.0,-0.3999999999999986,3.96,21.88714285714285,0.3791248798370361,0.3947345018386841,0.1931161539473725,0.38180668834328685,KEEP,observation_noise,0.0013011840041300745
2018-08-25,28.05,2.86,19.83,0.3788899481296539,0.3933938145637512,0.7261044383049011,8,0.2784061376409126,,0,1,climatology,0.0,0.0,-0.1400000000000005,6.82,21.025714285714287,0.3799765408039093,0.3938733041286468,0.1273451621740381,0.38044192655714765,KEEP,observation_noise,0.0013011840041300745
2018-08-26,28.79,0.07,23.73,0.364068865776062,0.3903841972351074,0.697720468044281,8,0.2875734147760438,,0,1,climatology,0.0,0.0,0.7399999999999984,6.66,21.11285714285714,0.3788899481296539,0.3933938145637512,0.2784061376409126,0.36306539291338236,KEEP,observation_noise,0.0013011840041300745
2018-08-27,28.18,2.0,19.07,0.3687479794025421,0.3891099989414215,0.7066806554794312,8,0.2967406919111751,,0,1,climatology,0.0,0.0,-0.6099999999999994,8.63,20.53,0.364068865776062,0.3903841972351074,0.2875734147760438,0.3718752652252641,KEEP,observation_noise,0.0013011840041300745
2018-08-28,27.85,1.32,22.97,0.3654091358184814,0.3879479765892029,0.7003605365753174,8,0.3059079690463064,,0,1,climatology,0.0,0.0,-0.3299999999999983,9.87,20.53428571428572,0.3687479794025421,0.3891099989414215,0.2967406919111751,0.36572265682994376,KEEP,observation_noise,0.0013011840041300745
